"","ID_unique","CO2_mg_m2_h","CH4_ug_m2_h","Air_temp","pressure_calc_atm","campaign","Site","drying_regime","soil_temp","soil_VWC","flow_state","habitat_type","pool_riffle_depth_cm","Picarro_LGR","total_volume_L","chamber_area_m2","sed_temp","sed_VWC","point","habitat","ecosystem","CO2_g_m2_d","CH4_mg_m2_d","ug_N2ON_m2_h","mg_N2ON_m2_d","Canopy_Cover_Benth","Stock_Benth_g.m2","Max..wetted.width..m.","Min..wetted.width..m.","Ave.wet.width_m","Bankfull.at.max..wetted.width..m.","Bankfull.at.min..wetted.width..m.","Embeddedness....","Discharge..l.s.","Mean_Velocity..m.s.","MeanDur_Ponded","MaxDur_Ponded","MeanDur_Dry","MaxDur_Dry","MeanDur_Flow","MaxDur_Flow","masl","dist.to.per","length.IR.up","length.PR.up","percent.IR.up","percent.PR.up","Soil_OM","Sed_OM","percent_N","percent_C","CN_ratio","pH","DO_mg_L","DO_percent","cond_us_cm","Temp_water_C","date","totalbiomass_g","grassbiomass_g","herbsbiomass_g","leavesbiomass_g","mossbiomass_g","woodybiomass_g","latitude","longitude","Freq_Flow","Freq_Dry","Freq_Ponded","m_to_source","freqflow7","freqflow30","freqdry7","freqdry30","freqpool7","freqpool30","freq_flow_2021","freq_dry_2021","freq_pool_2021","Tsince_manual","sed_pH","sed_cond_uS_cm","NO3_N_mg_l","DN_ugL","DOC_ugL","SRP_ugL","NH4_N_ugL","bedrock","boulders","cobbles","gravel","sand","silt"
"1794","2021-07-01_AL07_R6_LGR",NA,NA,19.948,0.979216348530898,3,"AL07","intermittent_long",16.3333333333333,0.319,"flowing",NA,NA,"LGR",5.85021266,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,35.1730889507685,0.844154134818444,NA,1.225437254,17,8,13,34,23,0,NA,NA,6.090909091,23,26.36363636,120,20.78947368,73,223,6444,53313.2,68228.3,36.12421485,46.23046015,8.91,1.36,0.22173127,9.853327523,44.4381503925901,NA,NA,NA,384,NA,"2021-07-01",7.235982614,0.597144771,0,4.220522297,0.593378472,1.556655185,45.96069669,5.276036686,0.524568393,0.386454183,0.088977424,59495.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","2021-09-13_AL07_D1_LGR",NA,NA,11.916,0.977673048883685,5,"AL07","intermittent_long",NA,NA,"dry","dry-riffle",NA,"LGR",5.95697717,0.045238934,15,0.041,NA,"Dry","Aquatic",NA,NA,2.18413716581344,0.0524192919795226,14.5,26.21573512,NA,NA,NA,34,23,0,NA,0,6.090909091,23,26.36363636,120,20.78947368,73,223,6444,53313.2,68228.3,36.12421485,46.23046015,6.98,1.77,0.109410992,0.824836487,7.53888134932549,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.96069669,5.276036686,0.524568393,0.386454183,0.088977424,59495.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,8.16,863,NA,NA,NA,NA,NA,5,10,70,15,0,0
"1796","2021-09-13_AL07_D2_LGR",NA,NA,12.207,0.977673048883685,5,"AL07","intermittent_long",NA,NA,"dry","dry-riffle",NA,"LGR",6.65064083,0.045238934,15.8,0.033,NA,"Dry","Aquatic",NA,NA,-2.94022699520072,-0.0705654478848173,14.5,26.21573512,NA,NA,NA,34,23,0,NA,0,6.090909091,23,26.36363636,120,20.78947368,73,223,6444,53313.2,68228.3,36.12421485,46.23046015,6.98,1.77,0.109410992,0.824836487,7.53888134932549,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.96069669,5.276036686,0.524568393,0.386454183,0.088977424,59495.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,8.16,863,NA,NA,NA,NA,NA,5,10,70,15,0,0
"1797","2021-09-13_AL07_D3_LGR",NA,NA,15.473,0.977673048883685,5,"AL07","intermittent_long",NA,NA,"dry","dry-riffle",NA,"LGR",6.96731337,0.045238934,16.0333333333333,0.0386666666666667,NA,"Dry","Aquatic",NA,NA,-3.09058378026703,-0.0741740107264087,14.5,26.21573512,NA,NA,NA,34,23,0,NA,0,6.090909091,23,26.36363636,120,20.78947368,73,223,6444,53313.2,68228.3,36.12421485,46.23046015,6.98,1.77,0.109410992,0.824836487,7.53888134932549,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.96069669,5.276036686,0.524568393,0.386454183,0.088977424,59495.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,8.16,863,NA,NA,NA,NA,NA,5,10,70,15,0,0
"1798","2021-09-13_AL07_D4_LGR",NA,NA,20.043,0.977673048883685,5,"AL07","intermittent_long",NA,NA,"dry","dry-riffle",NA,"LGR",6.75619834,0.045238934,15.6666666666667,0.0576666666666667,NA,"Dry","Aquatic",NA,NA,-0.592250608596777,-0.0142140146063227,14.5,26.21573512,NA,NA,NA,34,23,0,NA,0,6.090909091,23,26.36363636,120,20.78947368,73,223,6444,53313.2,68228.3,36.12421485,46.23046015,6.98,1.77,0.109410992,0.824836487,7.53888134932549,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.96069669,5.276036686,0.524568393,0.386454183,0.088977424,59495.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,8.16,863,NA,NA,NA,NA,NA,5,10,70,15,0,0
"1799","2021-09-13_AL07_D5_LGR",NA,NA,20.043,0.977673048883685,5,"AL07","intermittent_long",NA,NA,"dry","",NA,"LGR",6.59032225,0.045238934,16.0666666666667,0.0473333333333333,NA,"Dry","Aquatic",NA,NA,-0.463921127994995,-0.0111341070718799,14.5,26.21573512,NA,NA,NA,34,23,0,NA,0,6.090909091,23,26.36363636,120,20.78947368,73,223,6444,53313.2,68228.3,36.12421485,46.23046015,6.98,1.77,0.109410992,0.824836487,7.53888134932549,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.96069669,5.276036686,0.524568393,0.386454183,0.088977424,59495.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,8.16,863,NA,NA,NA,NA,NA,5,10,70,15,0,0
"1800","2021-09-13_AL07_R1_LGR",NA,NA,11.916,0.977673048883685,5,"AL07","intermittent_long",16.7333333333333,0.093,"dry",NA,NA,"LGR",4.191451739,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,0.56076041553015,0.0134582499727236,NA,26.21573512,NA,NA,NA,34,23,0,NA,NA,6.090909091,23,26.36363636,120,20.78947368,73,223,6444,53313.2,68228.3,36.12421485,46.23046015,6.98,1.77,0.174729392,8.836768274,50.5740229096659,NA,NA,NA,NA,NA,"2021-09-13",7.235982614,0.597144771,0,4.220522297,0.593378472,1.556655185,45.96069669,5.276036686,0.524568393,0.386454183,0.088977424,59495.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","2021-09-13_AL07_R2_LGR",NA,NA,13.269,0.977673048883685,5,"AL07","intermittent_long",16.55,0.08,"dry",NA,NA,"LGR",4.854956108,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,-0.564114777798602,-0.0135387546671664,NA,26.21573512,NA,NA,NA,34,23,0,NA,NA,6.090909091,23,26.36363636,120,20.78947368,73,223,6444,53313.2,68228.3,36.12421485,46.23046015,6.98,1.77,0.174729392,8.836768274,50.5740229096659,NA,NA,NA,NA,NA,"2021-09-13",7.235982614,0.597144771,0,4.220522297,0.593378472,1.556655185,45.96069669,5.276036686,0.524568393,0.386454183,0.088977424,59495.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802","2021-09-13_AL07_R3_LGR",NA,NA,15.473,0.977673048883685,5,"AL07","intermittent_long",16.9666666666667,0.108333333333333,"dry",NA,NA,"LGR",4.387487121,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,0.264059801236421,0.0063374352296741,NA,26.21573512,NA,NA,NA,34,23,0,NA,NA,6.090909091,23,26.36363636,120,20.78947368,73,223,6444,53313.2,68228.3,36.12421485,46.23046015,6.98,1.77,0.174729392,8.836768274,50.5740229096659,NA,NA,NA,NA,NA,"2021-09-13",7.235982614,0.597144771,0,4.220522297,0.593378472,1.556655185,45.96069669,5.276036686,0.524568393,0.386454183,0.088977424,59495.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803","2021-09-13_AL07_R4_LGR",NA,NA,16.808,0.977673048883685,5,"AL07","intermittent_long",16.5333333333333,0.091,"dry",NA,NA,"LGR",4.16129245,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,0.748446096332091,0.0179627063119702,NA,26.21573512,NA,NA,NA,34,23,0,NA,NA,6.090909091,23,26.36363636,120,20.78947368,73,223,6444,53313.2,68228.3,36.12421485,46.23046015,6.98,1.77,0.174729392,8.836768274,50.5740229096659,NA,NA,NA,NA,NA,"2021-09-13",7.235982614,0.597144771,0,4.220522297,0.593378472,1.556655185,45.96069669,5.276036686,0.524568393,0.386454183,0.088977424,59495.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804","2021-09-13_AL07_R5_LGR",NA,NA,26.292,0.977673048883685,5,"AL07","intermittent_long",17.5,0.0996666666666667,"dry",NA,NA,"LGR",5.774814437,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,4.25501714814166,0.1021204115554,NA,26.21573512,NA,NA,NA,34,23,0,NA,NA,6.090909091,23,26.36363636,120,20.78947368,73,223,6444,53313.2,68228.3,36.12421485,46.23046015,6.98,1.77,0.174729392,8.836768274,50.5740229096659,NA,NA,NA,NA,NA,"2021-09-13",7.235982614,0.597144771,0,4.220522297,0.593378472,1.556655185,45.96069669,5.276036686,0.524568393,0.386454183,0.088977424,59495.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805","2021-09-13_BR01_D1_LGR",NA,NA,12.69,0.958103432267277,5,"BR01","intermittent_long",NA,NA,"dry","dry-riffle",NA,"LGR",6.53000367,0.045238934,13.8666666666667,0.0796666666666667,NA,"Dry","Aquatic",NA,NA,2.85695104651011,0.0685668251162426,73.5,33.28113853,NA,NA,NA,12,11,0,NA,0,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,10.22,2.42,0.13379455,0.630600762,4.71320215957974,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,59.7,NA,NA,NA,NA,NA,0,0,85,10,5,0
"1806","2021-09-13_BR01_D2_LGR",NA,NA,13.75,0.958103432267277,5,"BR01","intermittent_long",NA,NA,"dry","dry-riffle",NA,"LGR",6.72603906,0.045238934,13.9666666666667,0.0963333333333333,NA,"Dry","Aquatic",NA,NA,3.19166375675238,0.0765999301620571,73.5,33.28113853,NA,NA,NA,12,11,0,NA,0,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,10.22,2.42,0.13379455,0.630600762,4.71320215957974,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,59.7,NA,NA,NA,NA,NA,0,0,85,10,5,0
"1807","2021-09-13_BR01_D3_LGR",NA,NA,14.325,0.958103432267277,5,"BR01","intermittent_long",NA,NA,"dry","dry-riffle",NA,"LGR",6.68080012,0.045238934,14.1333333333333,0.0913333333333333,NA,"Dry","Aquatic",NA,NA,-0.296317262380402,-0.00711161429712965,73.5,33.28113853,NA,NA,NA,12,11,0,NA,0,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,10.22,2.42,0.13379455,0.630600762,4.71320215957974,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,59.7,NA,NA,NA,NA,NA,0,0,85,10,5,0
"1808","2021-09-13_BR01_D4_LGR",NA,NA,15.091,0.958103432267277,5,"BR01","intermittent_long",NA,NA,"dry","",NA,"LGR",6.78635763,0.045238934,14.1,0.0836666666666667,NA,"Dry","Aquatic",NA,NA,1.35691764314748,0.0325660234355395,73.5,33.28113853,NA,NA,NA,12,11,0,NA,0,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,10.22,2.42,0.13379455,0.630600762,4.71320215957974,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,59.7,NA,NA,NA,NA,NA,0,0,85,10,5,0
"1809","2021-09-13_BR01_D5_LGR",NA,NA,15.569,0.958103432267277,5,"BR01","intermittent_long",NA,NA,"dry","",NA,"LGR",6.68080012,0.045238934,14.3,0.081,NA,"Dry","Aquatic",NA,NA,1.4926563569451,0.0358237525666824,73.5,33.28113853,NA,NA,NA,12,11,0,NA,0,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,10.22,2.42,0.13379455,0.630600762,4.71320215957974,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,59.7,NA,NA,NA,NA,NA,0,0,85,10,5,0
"1810","2021-09-13_BR01_R1_LGR",NA,NA,13.269,0.958103432267277,5,"BR01","intermittent_long",14,0.250666666666667,"dry",NA,NA,"LGR",6.498637384,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,9.2095052793531,0.221028126704474,NA,33.28113853,NA,NA,NA,12,11,0,NA,NA,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,10.22,2.42,0.320956911,4.856840335,15.1323749965926,NA,NA,NA,NA,NA,"2021-09-13",21.239050043,0.235142895,0,3.180770757,10.87955297,4.550206251,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811","2021-09-13_BR01_R2_LGR",NA,NA,13.75,0.958103432267277,5,"BR01","intermittent_long",13.8666666666667,0.386333333333333,"dry",NA,NA,"LGR",4.824796818,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,2.78953599510413,0.0669488638824991,NA,33.28113853,NA,NA,NA,12,11,0,NA,NA,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,10.22,2.42,0.320956911,4.856840335,15.1323749965926,NA,NA,NA,NA,NA,"2021-09-13",21.239050043,0.235142895,0,3.180770757,10.87955297,4.550206251,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1812","2021-09-13_BR01_R3_LGR",NA,NA,14.325,0.958103432267277,5,"BR01","intermittent_long",14.4,0.362333333333333,"dry",NA,NA,"LGR",5.066071134,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,13.8264028266815,0.331833667840356,NA,33.28113853,NA,NA,NA,12,11,0,NA,NA,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,10.22,2.42,0.320956911,4.856840335,15.1323749965926,NA,NA,NA,NA,NA,"2021-09-13",21.239050043,0.235142895,0,3.180770757,10.87955297,4.550206251,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","2021-09-13_BR01_R4_LGR",NA,NA,14.709,0.958103432267277,5,"BR01","intermittent_long",14.2333333333333,0.334333333333333,"dry",NA,NA,"LGR",5.518460476,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,5.57911122612381,0.133898669426971,NA,33.28113853,NA,NA,NA,12,11,0,NA,NA,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,10.22,2.42,0.320956911,4.856840335,15.1323749965926,NA,NA,NA,NA,NA,"2021-09-13",21.239050043,0.235142895,0,3.180770757,10.87955297,4.550206251,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1814","2021-09-13_BR01_R5_LGR",NA,NA,15.569,0.958103432267277,5,"BR01","intermittent_long",14.6333333333333,0.337333333333333,"dry",NA,NA,"LGR",5.141469358,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,3.19642338455783,0.0767141612293879,NA,33.28113853,NA,NA,NA,12,11,0,NA,NA,1,1,20.11111111,180,4.666666667,14,385,10000,1239.3,0,100,0,10.22,2.42,0.320956911,4.856840335,15.1323749965926,NA,NA,NA,NA,NA,"2021-09-13",21.239050043,0.235142895,0,3.180770757,10.87955297,4.550206251,45.963864,5.442748,0.184210526,0.793859649,0.021929825,1021.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815","2021-09-13_GR01_D1_LGR",NA,NA,20.519,0.956536909882289,5,"GR01","intermittent_moderate",NA,NA,"dry","dry-riffle",NA,"LGR",7.35938413,0.045238934,14.9666666666667,0.199,NA,"Dry","Aquatic",NA,NA,1.88580571468628,0.0452593371524707,87,25.56911102,NA,NA,NA,8,5,25,NA,0,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,21.15,1.71,0.127271926,0.358207392,2.81450437074395,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,92.2,NA,NA,NA,NA,NA,45,10,40,5,0,0
"1816","2021-09-13_GR01_D2_LGR",NA,NA,20.043,0.956536909882289,5,"GR01","intermittent_moderate",NA,NA,"dry","dry-riffle",NA,"LGR",6.72603906,0.045238934,15,0.129666666666667,NA,"Dry","Aquatic",NA,NA,0.482858963171828,0.0115886151161239,87,25.56911102,NA,NA,NA,8,5,25,NA,0,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,21.15,1.71,0.127271926,0.358207392,2.81450437074395,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,92.2,NA,NA,NA,NA,NA,45,10,40,5,0,0
"1817","2021-09-13_GR01_D3_LGR",NA,NA,19.662,0.956536909882289,5,"GR01","intermittent_moderate",NA,NA,"dry","dry-riffle",NA,"LGR",6.63556119,0.045238934,15.2,0.103333333333333,NA,"Dry","Aquatic",NA,NA,2.89747066460781,0.0695392959505874,87,25.56911102,NA,NA,NA,8,5,25,NA,0,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,21.15,1.71,0.127271926,0.358207392,2.81450437074395,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,92.2,NA,NA,NA,NA,NA,45,10,40,5,0,0
"1818","2021-09-13_GR01_D4_LGR",NA,NA,19.377,0.956536909882289,5,"GR01","intermittent_moderate",NA,NA,"dry","",NA,"LGR",6.7411187,0.045238934,14.5666666666667,0.149666666666667,NA,"Dry","Aquatic",NA,NA,0.108519989873242,0.00260447975695781,87,25.56911102,NA,NA,NA,8,5,25,NA,0,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,21.15,1.71,0.127271926,0.358207392,2.81450437074395,NA,NA,NA,NA,NA,"2021-09-13",NA,NA,NA,NA,NA,NA,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,92.2,NA,NA,NA,NA,NA,45,10,40,5,0,0
"1819","2021-09-13_GR01_R1_LGR",NA,NA,20.234,0.956536909882289,5,"GR01","intermittent_moderate",15.6,0.0873333333333333,"dry",NA,NA,"LGR",7.147062108,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,-1.66613680969799,-0.0399872834327518,NA,25.56911102,NA,NA,NA,8,5,25,NA,NA,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,21.15,1.71,0.594624482,13.0235121,21.9020785289496,NA,NA,NA,NA,NA,"2021-09-13",26.431808584,0,0,13.92273831,4.188982157,6.832132665,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820","2021-09-13_GR01_R2_LGR",NA,NA,20.234,0.956536909882289,5,"GR01","intermittent_moderate",15.2,0.157333333333333,"dry",NA,NA,"LGR",6.317681647,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,1.47060389024372,0.0352944933658493,NA,25.56911102,NA,NA,NA,8,5,25,NA,NA,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,21.15,1.71,0.594624482,13.0235121,21.9020785289496,NA,NA,NA,NA,NA,"2021-09-13",26.431808584,0,0,13.92273831,4.188982157,6.832132665,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1821","2021-09-13_GR01_R3_LGR",NA,NA,19.377,0.956536909882289,5,"GR01","intermittent_moderate",14.9,0.253333333333333,"dry",NA,NA,"LGR",6.785150634,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,2.91658361398843,0.0699980067357223,NA,25.56911102,NA,NA,NA,8,5,25,NA,NA,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,21.15,1.71,0.594624482,13.0235121,21.9020785289496,NA,NA,NA,NA,NA,"2021-09-13",26.431808584,0,0,13.92273831,4.188982157,6.832132665,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822","2021-09-13_GR01_R4_LGR",NA,NA,19.377,0.956536909882289,5,"GR01","intermittent_moderate",14.8666666666667,0.116666666666667,"dry",NA,NA,"LGR",6.121646266,0.045238934,NA,NA,NA,"Riparian","Riparian",NA,NA,-1.31193262480299,-0.0314863829952718,NA,25.56911102,NA,NA,NA,8,5,25,NA,NA,3.75,9,9,20,31.25,101,394,386,1872.8,482.7,79.50753556,20.49246444,21.15,1.71,0.594624482,13.0235121,21.9020785289496,NA,NA,NA,NA,NA,"2021-09-13",26.431808584,0,0,13.92273831,4.188982157,6.832132665,45.917338,5.456714,0.828651685,0.101123596,0.070224719,928.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823","2021-09-14_AL02_D1_LGR",NA,NA,27.468,0.915130767408483,5,"AL02","intermittent_long",NA,NA,"dry","dry-riffle",NA,"LGR",6.57524261,0.045238934,20.4,NA,NA,"Dry","Aquatic",NA,NA,-0.672284678428825,-0.0161348322822918,9.5,11.43012146,0,NA,NA,22,17,0,NA,0,1,1,17.0952381,100,10.52380952,34,803,5022,16025.8,7755.3,59.10765724,28.60372738,13.84,3.13,0.046986583,0.454697213,9.67717131079738,NA,NA,NA,NA,NA,"2021-09-14",NA,NA,NA,NA,NA,NA,46.01002,5.587158,0.37585034,0.610544218,0.013605442,13488.83,0,0.0645161290322581,1,0.903225806451613,0,0.032258064516129,0.424657534246575,0.556164383561644,0.0191780821917808,27,7.54,1013,NA,NA,NA,NA,NA,50,10,35,5,0,0
"1824","2021-09-14_AL02_D2_LGR",NA,NA,27.468,0.915130767408483,5,"AL02","intermittent_long",NA,NA,"dry","dry-riffle",NA,"LGR",6.59032225,0.045238934,18.5083,NA,NA,"Dry","Aquatic",NA,NA,4.32998869122027,0.103919728589286,9.5,11.43012146,0,NA,NA,22,17,0,NA,0,1,1,17.0952381,100,10.52380952,34,803,5022,16025.8,7755.3,59.10765724,28.60372738,13.84,3.13,0.046986583,0.454697213,9.67717131079738,NA,NA,NA,NA,NA,"2021-09-14",NA,NA,NA,NA,NA,NA,46.01002,5.587158,0.37585034,0.610544218,0.013605442,13488.83,0,0.0645161290322581,1,0.903225806451613,0,0.032258064516129,0.424657534246575,0.556164383561644,0.0191780821917808,27,7.54,1013,NA,NA,NA,NA,NA,50,10,35,5,0,0
"1825","2021-09-14_AL02_D3_LGR",NA,NA,27.468,0.915130767408483,5,"AL02","intermittent_long",NA,NA,"dry","",NA,"LGR",6.59032225,0.045238934,20.62888,NA,NA,"Dry","Aquatic",NA,NA,-0.329259776196488,-0.00790223462871571,9.5,11.43012146,0,NA,NA,22,17,0,NA,0,1,1,17.0952381,100,10.52380952,34,803,5022,16025.8,7755.3,59.10765724,28.60372738,13.84,3.13,0.046986583,0.454697213,9.67717131079738,NA,NA,NA,NA,NA,"2021-09-14",NA,NA,NA,NA,NA,NA,46.01002,5.587158,0.37585034,0.610544218,0.013605442,13488.83,0,0.0645161290322581,1,0.903225806451613,0,0.032258064516129,0.424657534246575,0.556164383561644,0.0191780821917808,27,7.54,1013,NA,NA,NA,NA,NA,50,10,35,5,0,0
"1826","2021-09-14_AL02_D4_LGR",NA,NA,27.468,0.915130767408483,5,"AL02","intermittent_long",NA,NA,"dry","",NA,"LGR",6.80143728,0.045238934,20.62888,NA,NA,"Dry","Aquatic",NA,NA,-2.22390074008371,-0.053373617762009,9.5,11.43012146,0,NA,NA,22,17,0,NA,0,1,1,17.0952381,100,10.52380952,34,803,5022,16025.8,7755.3,59.10765724,28.60372738,13.84,3.13,0.046986583,0.454697213,9.67717131079738,NA,NA,NA,NA,NA,"2021-09-14",NA,NA,NA,NA,NA,NA,46.01002,5.587158,0.37585034,0.610544218,0.013605442,13488.83,0,0.0645161290322581,1,0.903225806451613,0,0.032258064516129,0.424657534246575,0.556164383561644,0.0191780821917808,27,7.54,1013,NA,NA,NA,NA,NA,50,10,35,5,0,0
